"","country","year","ZScore_Index","CLUM_category","MaxMin_Index","NAPercent"
"1508","Grenada",2004,1.96155458414395,"Personal Transportation",0.9593147751606,NA
"1509","Guatemala",2004,1.59291626409791,"Personal Transportation",0.890792291220557,NA
"1510","Guinea",2004,-1.04515171373157,"Personal Transportation",0.400428265524625,NA
"1511","Guinea-Bissau",2004,-0.987551976224373,"Personal Transportation",0.411134903640257,NA
"1512","Guyana",2004,-1.12579134624164,"Personal Transportation",0.385438972162741,NA
"1513","Haiti",2004,0.440921513954031,"Personal Transportation",0.676659528907923,NA
"1514","Honduras",2004,0.141402878916624,"Personal Transportation",0.620985010706638,NA
"1515","Hungary",2004,0.440921513954031,"Personal Transportation",0.676659528907923,NA
"1516","Iceland",2004,1.28187768155906,"Personal Transportation",0.832976445396146,NA
"1517","India",2004,0.26812230143245,"Personal Transportation",0.644539614561028,NA
"1518","Indonesia",2004,0.394841723948276,"Personal Transportation",0.668094218415418,NA
"1519","Iran (Islamic Republic of)",2004,-2.28930604388695,"Personal Transportation",0.169164882226981,NA
"1520","Iraq",2004,-0.261795283633732,"Personal Transportation",0.546038543897216,NA
"1521","Ireland",2004,1.12059841653892,"Personal Transportation",0.802997858672377,NA
"1522","Israel",2004,1.32795747156481,"Personal Transportation",0.841541755888651,NA
"1523","Italy",2004,0.798039886498632,"Personal Transportation",0.743040685224839,NA
"1524","Jamaica",2004,0.625240673977051,"Personal Transportation",0.710920770877944,NA
"1525","Japan",2004,1.03995878402885,"Personal Transportation",0.788008565310493,NA
"1526","Jordan",2004,-0.906912343714302,"Personal Transportation",0.426124197002141,NA
"1527","Kazakhstan",2004,-0.791712868699915,"Personal Transportation",0.447537473233405,NA
"1528","Kenya",2004,-1.09123150373732,"Personal Transportation",0.39186295503212,NA
"1529","Kiribati",2004,-0.0198763861035189,"Personal Transportation",0.591006423982869,NA
"1530","Kuwait",2004,-0.757153026195598,"Personal Transportation",0.453961456102784,NA
"1531","Kyrgyzstan",2004,0.0607632464065527,"Personal Transportation",0.605995717344754,NA
"1532","Lao People's Democratic Republic",2004,0.556120988968418,"Personal Transportation",0.698072805139186,NA
"1533","Latvia",2004,-0.538274023668262,"Personal Transportation",0.494646680942184,NA
"1534","Lebanon",2004,-0.526754076166823,"Personal Transportation",0.496788008565311,NA
"1535","Lesotho",2004,-1.03363176623013,"Personal Transportation",0.402569593147752,NA
"1536","Liberia",2004,-1.71330866881501,"Personal Transportation",0.276231263383298,NA
"1537","Libya",2004,-2.53122494141716,"Personal Transportation",0.124197002141328,NA
"1538","Lithuania",2004,-0.56131391867114,"Personal Transportation",0.490364025695932,NA
"1539","Luxembourg",2004,0.901719414011581,"Personal Transportation",0.762312633832976,NA
"1540","Madagascar",2004,-0.964512081221496,"Personal Transportation",0.41541755888651,NA
"1541","Malawi",2004,-1.81698819632796,"Personal Transportation",0.256959314775161,NA
"1542","Malaysia",2004,-0.734113131192721,"Personal Transportation",0.458244111349036,NA
"1543","Maldives",2004,2.18043358667128,"Personal Transportation",1,NA
"1544","Mali",2004,-0.883872448711425,"Personal Transportation",0.430406852248394,NA
"1545","Malta",2004,1.78875537162236,"Personal Transportation",0.927194860813705,NA
"1546","Marshall Islands",2004,1.51227663158783,"Personal Transportation",0.875802997858672,NA
"1547","Mauritania",2004,-0.791712868699915,"Personal Transportation",0.447537473233405,NA
"1548","Mauritius",2004,0.394841723948276,"Personal Transportation",0.668094218415418,NA
"1549","Mexico",2004,0.533081093965541,"Personal Transportation",0.693790149892934,NA
"1550","Mongolia",2004,-0.342434916143803,"Personal Transportation",0.531049250535332,NA
"1551","Montenegro",2004,0.199002616423818,"Personal Transportation",0.63169164882227,NA
"1552","Morocco",2004,-0.618913656178333,"Personal Transportation",0.4796573875803,NA
"1553","Mozambique",2004,-1.56354935129631,"Personal Transportation",0.30406852248394,NA
"1554","Myanmar",2004,-0.215715493627977,"Personal Transportation",0.554603854389722,NA
"1555","Namibia",2004,-0.342434916143803,"Personal Transportation",0.531049250535332,NA
"1556","Nauru",2004,-0.10051601861359,"Personal Transportation",0.576017130620985,NA
"1557","Nepal",2004,0.129882931415185,"Personal Transportation",0.618843683083512,NA
"1558","Netherlands",2004,1.55835642159359,"Personal Transportation",0.884368308351178,NA
"1559","New Zealand",2004,0.890199466510142,"Personal Transportation",0.76017130620985,NA
"1560","Nicaragua",2004,0.164442773919501,"Personal Transportation",0.625267665952891,NA
"1561","Niger",2004,-0.918432291215741,"Personal Transportation",0.423982869379015,NA
"1562","Nigeria",2004,-0.492194233662507,"Personal Transportation",0.50321199143469,NA
"1563","Niue",2004,2.18043358667128,"Personal Transportation",1,NA
"1564","North Macedonia",2004,1.32795747156481,"Personal Transportation",0.841541755888651,NA
"1565","Norway",2004,1.45467689408064,"Personal Transportation",0.865096359743041,NA
"1566","Oman",2004,-1.63266903630494,"Personal Transportation",0.291220556745182,NA
"1567","Pakistan",2004,0.440921513954031,"Personal Transportation",0.676659528907923,NA
"1568","Palau",2004,2.18043358667128,"Personal Transportation",1,NA
"1569","Panama",2004,0.602200778974173,"Personal Transportation",0.706638115631692,NA
"1570","Papua New Guinea",2004,0.164442773919501,"Personal Transportation",0.625267665952891,NA
"1571","Paraguay",2004,0.809559834000071,"Personal Transportation",0.745182012847966,NA
"1572","Peru",2004,0.394841723948276,"Personal Transportation",0.668094218415418,NA
"1573","Philippines",2004,1.0860385740346,"Personal Transportation",0.796573875802998,NA
"1574","Poland",2004,0.233562458928134,"Personal Transportation",0.638115631691649,NA
"1575","Portugal",2004,0.0377233514036749,"Personal Transportation",0.601713062098501,NA
"1576","Puerto Rico",2004,0.625240673977051,"Personal Transportation",0.710920770877944,NA
"1577","Qatar",2004,-1.36771024377185,"Personal Transportation",0.340471092077088,NA
"1578","Republic of Korea",2004,0.199002616423818,"Personal Transportation",0.63169164882227,NA
"1579","Republic of Moldova",2004,0.0953230889108686,"Personal Transportation",0.612419700214133,NA
"1580","Romania",2004,0.798039886498632,"Personal Transportation",0.743040685224839,NA
"1581","Russian Federation",2004,-0.572833866172578,"Personal Transportation",0.488222698072805,NA
"1582","Rwanda",2004,-1.34467034876897,"Personal Transportation",0.34475374732334,NA
"1583","Saint Kitts and Nevis",2004,0.751960096492877,"Personal Transportation",0.734475374732334,NA
"1584","Saint Lucia",2004,-0.146595808619345,"Personal Transportation",0.56745182012848,NA
"1585","Saint Vincent and the Grenadines",2004,1.32795747156481,"Personal Transportation",0.841541755888651,NA
"1586","Samoa",2004,0.440921513954031,"Personal Transportation",0.676659528907923,NA
"1587","Sao Tome and Principe",2004,-1.48290971878624,"Personal Transportation",0.319057815845824,NA
"1588","Saudi Arabia",2004,-0.388514706149559,"Personal Transportation",0.522483940042827,NA
"1589","Senegal",2004,-0.976032028722934,"Personal Transportation",0.413276231263383,NA
"1590","Serbia",2004,1.07451862653316,"Personal Transportation",0.794432548179872,NA
"1591","Seychelles",2004,1.10907846903748,"Personal Transportation",0.800856531049251,NA
"1592","Sierra Leone",2004,-1.16035118874595,"Personal Transportation",0.379014989293362,NA
"1593","Singapore",2004,1.48923673658496,"Personal Transportation",0.87152034261242,NA
"1594","Slovakia",2004,0.510041198962664,"Personal Transportation",0.689507494646681,NA
"1595","Slovenia",2004,0.533081093965541,"Personal Transportation",0.693790149892934,NA
"1596","Solomon Islands",2004,0.0146834564007975,"Personal Transportation",0.597430406852248,NA
"1597","Somalia",2004,-0.768672973697037,"Personal Transportation",0.451820128479657,NA
"1598","South Africa",2004,-2.50818504641429,"Personal Transportation",0.12847965738758,NA
"1599","South Sudan",2004,-0.572833866172578,"Personal Transportation",0.488222698072805,NA
"1600","Spain",2004,0.82107978150151,"Personal Transportation",0.747323340471092,NA
"1601","Sri Lanka",2004,0.0262034039022364,"Personal Transportation",0.599571734475375,NA
"1602","State of Palestine",2004,1.51227663158783,"Personal Transportation",0.875802997858672,NA
"1603","Sudan",2004,-0.65347349868265,"Personal Transportation",0.473233404710921,NA
"1604","Suriname",2004,-1.20643097875171,"Personal Transportation",0.370449678800857,NA
"1605","Sweden",2004,1.54683647409215,"Personal Transportation",0.882226980728051,NA
"1606","Switzerland",2004,1.38555720907201,"Personal Transportation",0.852248394004283,NA
"1607","Syrian Arab Republic",2004,-0.28483517863661,"Personal Transportation",0.541755888650964,NA
"1608","Tajikistan",2004,-0.0544362286078348,"Personal Transportation",0.58458244111349,NA
"1609","Thailand",2004,-2.25474620138263,"Personal Transportation",0.17558886509636,NA
"1610","Timor-Leste",2004,0.152922826418062,"Personal Transportation",0.623126338329764,NA
"1611","Togo",2004,-1.40227008627617,"Personal Transportation",0.334047109207709,NA
"1612","Tonga",2004,0.45244146145547,"Personal Transportation",0.678800856531049,NA
"1613","Trinidad and Tobago",2004,0.118362983913746,"Personal Transportation",0.616702355460386,NA
"1614","Tunisia",2004,-0.722593183691282,"Personal Transportation",0.460385438972163,NA
"1615","Turkey",2004,1.15515825904323,"Personal Transportation",0.809421841541756,NA
"1616","Turkmenistan",2004,0.00316350889935896,"Personal Transportation",0.595289079229122,NA
"1617","Tuvalu",2004,-0.204195546126539,"Personal Transportation",0.556745182012848,NA
"1618","Uganda",2004,-1.25251076875746,"Personal Transportation",0.361884368308351,NA
"1619","Ukraine",2004,-0.112035966115028,"Personal Transportation",0.573875802997859,NA
"1620","United Arab Emirates",2004,-0.492194233662507,"Personal Transportation",0.50321199143469,NA
"1621","United Kingdom of Great Britain and Northern Ireland",2004,1.39707715657345,"Personal Transportation",0.854389721627409,NA
"1622","United Republic of Tanzania",2004,-1.48290971878624,"Personal Transportation",0.319057815845824,NA
"1623","United States of America",2004,0.394841723948276,"Personal Transportation",0.668094218415418,NA
"1624","Uruguay",2004,0.625240673977051,"Personal Transportation",0.710920770877944,NA
"1625","Uzbekistan",2004,0.694360358985684,"Personal Transportation",0.723768736616702,NA
"1626","Vanuatu",2004,0.371801828945399,"Personal Transportation",0.663811563169165,NA
"1627","Venezuela (Bolivarian Republic of)",2004,-1.03363176623013,"Personal Transportation",0.402569593147752,NA
"1628","Viet Nam",2004,-0.56131391867114,"Personal Transportation",0.490364025695932,NA
"1629","Yemen",2004,-0.215715493627977,"Personal Transportation",0.554603854389722,NA
"1630","Zambia",2004,-1.04515171373157,"Personal Transportation",0.400428265524625,NA
"1631","Zimbabwe",2004,-0.929952238717179,"Personal Transportation",0.421841541755889,NA
"1632","Afghanistan",2007,0.372321139055014,"Personal Transportation",0.661670235546039,NA
"1633","Albania",2007,0.349396277087358,"Personal Transportation",0.657387580299786,NA
"1634","Algeria",2007,-0.647835218505678,"Personal Transportation",0.471092077087794,NA
"1635","Andorra",2007,1.7592752880982,"Personal Transportation",0.920770877944325,NA
"1636","Angola",2007,-0.498823615715914,"Personal Transportation",0.498929336188437,NA
"1637","Antigua and Barbuda",2007,0.956905119230242,"Personal Transportation",0.770877944325482,NA
"1638","Argentina",2007,0.601569758731575,"Personal Transportation",0.704496788008565,NA
"1639","Armenia",2007,0.0628355024916583,"Personal Transportation",0.603854389721627,NA
"1640","Australia",2007,1.31224047972891,"Personal Transportation",0.837259100642398,NA
"1641","Austria",2007,1.23200346284211,"Personal Transportation",0.822269807280514,NA
"1642","Azerbaijan",2007,0.62449462069923,"Personal Transportation",0.708779443254818,NA
"1643","Bahamas",2007,0.406708432006498,"Personal Transportation",0.668094218415418,NA
"1644","Bahrain",2007,0.360858708071187,"Personal Transportation",0.659528907922912,NA
"1645","Bangladesh",2007,0.532795172828607,"Personal Transportation",0.691648822269807,NA
"1646","Barbados",2007,1.06006699808469,"Personal Transportation",0.790149892933619,NA
"1647","Belarus",2007,-0.475898753748258,"Personal Transportation",0.50321199143469,NA
"1648","Belgium",2007,0.945442688246415,"Personal Transportation",0.768736616702355,NA
"1649","Belize",2007,-1.70237886901785,"Personal Transportation",0.274089935760171,NA
"1650","Benin",2007,-1.18656947474559,"Personal Transportation",0.370449678800857,NA
"1651","Bhutan",2007,0.22330953626525,"Personal Transportation",0.633832976445396,NA
"1652","Bolivia (Plurinational State of)",2007,0.326471415119702,"Personal Transportation",0.653104925053533,NA
"1653","Bosnia and Herzegovina",2007,0.0857603644593142,"Personal Transportation",0.60813704496788,NA
"1654","Botswana",2007,-0.900008700149894,"Personal Transportation",0.423982869379015,NA
"1655","Brazil",2007,-0.0747136693142776,"Personal Transportation",0.578158458244111,NA
"1656","Brunei Darussalam",2007,0.16599738134611,"Personal Transportation",0.623126338329764,NA
"1657","Bulgaria",2007,0.544257603812435,"Personal Transportation",0.693790149892934,NA
"1658","Burkina Faso",2007,-1.34704350851919,"Personal Transportation",0.340471092077088,NA
"1659","Burundi",2007,-1.35850593950301,"Personal Transportation",0.338329764453962,NA
"1660","Cabo Verde",2007,-0.831234114246926,"Personal Transportation",0.436830835117773,NA
"1661","Cambodia",2007,0.0857603644593142,"Personal Transportation",0.60813704496788,NA
"1662","Cameroon",2007,-1.11779488884263,"Personal Transportation",0.383297644539615,NA
"1663","Canada",2007,1.17469130792297,"Personal Transportation",0.811563169164882,NA
"1664","Central African Republic",2007,-1.38143080147067,"Personal Transportation",0.334047109207709,NA
"1665","Chad",2007,-0.69368494244099,"Personal Transportation",0.462526766595289,NA
"1666","Chile",2007,0.716194068569855,"Personal Transportation",0.725910064239829,NA
"1667","China",2007,-0.17787554816873,"Personal Transportation",0.558886509635974,NA
"1668","Colombia",2007,0.16599738134611,"Personal Transportation",0.623126338329764,NA
"1669","Comoros",2007,-1.00317057900435,"Personal Transportation",0.404710920770878,NA
"1670","Congo",2007,-0.98024571703669,"Personal Transportation",0.408993576017131,NA
"1671","Cook Islands",2007,-0.705147373424818,"Personal Transportation",0.460385438972163,NA
"1672","Costa Rica",2007,0.406708432006498,"Personal Transportation",0.668094218415418,NA
"1673","Côte d'Ivoire",2007,-0.80830925227927,"Personal Transportation",0.441113490364026,NA
"1674","Croatia",2007,0.555720034796262,"Personal Transportation",0.69593147751606,NA
"1675","Cuba",2007,1.20907860087446,"Personal Transportation",0.817987152034261,NA
"1676","Cyprus",2007,0.91105539529493,"Personal Transportation",0.762312633832976,NA
"1677","Czechia",2007,0.830818378408135,"Personal Transportation",0.747323340471092,NA
"1678","Democratic People's Republic of Korea",2007,-0.200800410136386,"Personal Transportation",0.554603854389722,NA
"1679","Democratic Republic of the Congo",2007,-1.75969102393699,"Personal Transportation",0.26338329764454,NA
"1680","Denmark",2007,1.33516534169657,"Personal Transportation",0.841541755888651,NA
"1681","Djibouti",2007,-1.14071975081028,"Personal Transportation",0.379014989293362,NA
"1682","Dominica",2007,0.56718246578009,"Personal Transportation",0.698072805139186,NA
"1683","Dominican Republic",2007,-0.510286046699742,"Personal Transportation",0.496788008565311,NA
